Names	total	elements
		MT11-610_k25_TRINITY_DN38807_c0_g1_i5.gen
		MS6847_k25_TRINITY_DN8417_c0_g1_i4.gen
		Co06022_k31_TRINITY_DN14332_c0_g2_i1.gen
		B2_k31_TRINITY_DN9349_c0_g2_i2.gen
		Q200_k25_TRINITY_DN3120_c0_g1_i13.gen
		F1-Bulk-2_k31_TRINITY_DN13876_c0_g2_i2.gen
		GUC10_k25_TRINITY_DN2063_c0_g3_i4.gen
		F1-Bulk-1_k31_TRINITY_DN9502_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN20395_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN13335_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN8787_c0_g1_i8.gen
		LCP85-384_k25_TRINITY_DN8762_c0_g2_i3.gen
		MT11-610_k25_TRINITY_DN33495_c0_g2_i5.gen
		MT11-610_k31_TRINITY_DN27333_c0_g2_i3.gen
		MT11-610_k31_TRINITY_DN6114_c0_g2_i3.gen
		KQ08-2850_k31_TRINITY_DN1071_c0_g1_i6.gen
		Q200_k25_TRINITY_DN2879_c0_g1_i11.gen
		KQ08-2850_k31_TRINITY_DN1793_c1_g1_i6.gen
		Co06022_k31_TRINITY_DN15580_c0_g1_i3.gen
		ROC22_k25_TRINITY_DN15042_c0_g1_i6.gen
		SP80-3280_Mattielo_SP803280_c113263_g1_i3.gen
		ROC20_k25_TRINITY_DN21775_c0_g5_i1.gen
		KQB09-20620_k31_TRINITY_DN6476_c0_g1_i5.gen
		KQB07-23990_k25_TRINITY_DN63734_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0306063.2.gen
		GXU-34176_k25_TRINITY_DN5386_c2_g1_i9.gen
		B2_k25_TRINITY_DN1786_c0_g1_i1.gen
		QS99-2014_k31_TRINITY_DN3452_c0_g1_i16.gen
		QN05-1509_k25_TRINITY_DN8831_c0_g1_i1.gen
		KQB07-24619_k31_TRINITY_DN4190_c0_g1_i12.gen
		KQB07-24739_k31_TRINITY_DN3367_c0_g1_i4.gen
		QN05-1460_k31_TRINITY_DN5334_c0_g2_i2.gen
		KQB09-20432_k25_TRINITY_DN289_c0_g1_i13.gen
		GN18_k25_TRINITY_DN19867_c0_g1_i4.gen
		KQB07-23990_k25_TRINITY_DN874_c0_g1_i15.gen
		RB72454_k25_TRINITY_DN2639_c1_g1_i6.gen
		Q241_k31_TRINITY_DN1660_c0_g1_i2.gen
		QN05-1743_k31_TRINITY_DN918_c0_g1_i12.gen
		KQB09-20620_k25_TRINITY_DN1677_c0_g3_i2.gen
		T2_k31_TRINITY_DN4511_c0_g1_i5.gen
		CP74-2005_k25_TRINITY_DN15876_c0_g1_i2.gen
		QA02-1009_k31_TRINITY_DN3733_c0_g1_i15.gen
		KQB07-23990_k31_TRINITY_DN3931_c0_g1_i9.gen
		F1-Bulk-2_k25_TRINITY_DN14582_c0_g1_i4.gen
		KQB07-24619_k25_TRINITY_DN2150_c0_g1_i18.gen
		MS6847_k31_TRINITY_DN6653_c0_g1_i3.gen
		QN05-1460_k25_TRINITY_DN10436_c0_g1_i2.gen
		QC02-402_k31_TRINITY_DN15798_c0_g1_i9.gen
		SP803280_IQUSP_evm.model.uti_cns_0070521.3.gen
		MT11-610_k25_TRINITY_DN225927_c0_g1_i3.gen
		MT11-610_k31_TRINITY_DN12746_c0_g2_i1.gen
		ROC20_k31_TRINITY_DN18460_c0_g1_i2.gen
		FN95-1702_k31_TRINITY_DN3528_c0_g1_i2.gen
		Co06022_k31_TRINITY_DN9377_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN10978_c0_g1_i2.gen
		Co8021_k25_TRINITY_DN37319_c0_g2_i1.gen
		F1-Bulk-2_k31_TRINITY_DN13115_c0_g1_i9.gen
		KQ08-2850_k25_TRINITY_DN7549_c0_g1_i9.gen
		B1_k25_TRINITY_DN120744_c0_g1_i1.gen
		LCP85-384_k25_TRINITY_DN10290_c1_g1_i1.gen
		QN05-1743_k31_TRINITY_DN2147_c0_g1_i10.gen
		ROC20_k25_TRINITY_DN11940_c1_g1_i2.gen
		ROC26_k25_TRINITY_DN5905_c0_g1_i5.gen
		SP803280_IQUSP_evm.model.uti_cns_0100224.2.gen
		ROC20_k25_TRINITY_DN15125_c0_g2_i7.gen
		KQB07-24619_k31_TRINITY_DN4033_c0_g1_i11.gen
		ROC22_k25_TRINITY_DN41428_c0_g2_i4.gen
		QN05-803_k25_TRINITY_DN3686_c0_g1_i7.gen
		MT11-610_k31_TRINITY_DN11073_c0_g2_i1.gen
		KQB09-20432_k25_TRINITY_DN4260_c0_g1_i3.gen
		KQ08-2850_k25_TRINITY_DN27016_c0_g1_i8.gen
		F1-Bulk-2_k31_TRINITY_DN14696_c0_g1_i8.gen
		GT96-167_k31_TRINITY_DN10652_c0_g1_i5.gen
		R570_BAC_Sh_207O18_p000090.gen
		T1_k31_TRINITY_DN6843_c0_g1_i1.gen
		R570_BAC_Sh_217H19_p000060.gen
		F1-Bulk-1_k25_TRINITY_DN20434_c1_g1_i6.gen
		FN95-1702_k31_TRINITY_DN15645_c0_g1_i1.gen
		Co8021_k31_TRINITY_DN5213_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN4277_c1_g1_i7.gen
		MT11-610_k31_TRINITY_DN65088_c0_g1_i8.gen
		QS99-2014_k25_TRINITY_DN1803_c0_g3_i2.gen
		ROC22_k31_TRINITY_DN4455_c0_g1_i5.gen
		T1_k31_TRINITY_DN5105_c0_g1_i11.gen
		MT11-610_k25_TRINITY_DN70482_c0_g1_i3.gen
		QN05-1743_k31_TRINITY_DN1166_c0_g1_i6.gen
		GN18_k25_TRINITY_DN25331_c1_g1_i1.gen
		KQB07-24619_k31_TRINITY_DN3694_c0_g1_i14.gen
		ROC22_k31_TRINITY_DN7487_c0_g1_i12.gen
		LCP85-384_k25_TRINITY_DN11665_c0_g1_i1.gen
		US851008_k31_TRINITY_DN5324_c0_g1_i3.gen
		GN18_k25_TRINITY_DN10610_c0_g1_i13.gen
		KQB07-24739_k31_TRINITY_DN1514_c1_g1_i9.gen
		T2_k31_TRINITY_DN8406_c0_g2_i1.gen
		ROC20_k31_TRINITY_DN77966_c0_g1_i8.gen
		GN18_k31_TRINITY_DN26265_c0_g1_i6.gen
		ROC20_k31_TRINITY_DN70207_c0_g1_i1.gen
		Q200_k25_TRINITY_DN6202_c0_g1_i8.gen
		KQB07-23990_k31_TRINITY_DN6840_c0_g1_i19.gen
		KQ08-2850_k25_TRINITY_DN3812_c0_g1_i8.gen
		ROC20_k31_TRINITY_DN24338_c0_g1_i3.gen
		CoV92102_k31_TRINITY_DN11445_c0_g1_i2.gen
		GXU-34176_k25_TRINITY_DN86589_c0_g1_i1.gen
		QS99-2014_k25_TRINITY_DN1824_c0_g1_i7.gen
		ROC22_k31_TRINITY_DN1279_c0_g1_i2.gen
		QS99-2014_k25_TRINITY_DN10252_c0_g1_i2.gen
		MT11-610_k25_TRINITY_DN12776_c0_g1_i21.gen
		MS6847_k25_TRINITY_DN4425_c0_g1_i6.gen
		ROC22_k31_TRINITY_DN8941_c0_g1_i6.gen
		KQB07-23990_k25_TRINITY_DN1251_c0_g1_i10.gen
		FN95-1702_k31_TRINITY_DN2598_c0_g1_i4.gen
		US851008_k31_TRINITY_DN3587_c0_g1_i9.gen
		ROC22_k25_TRINITY_DN1050_c0_g1_i1.gen
		QBYN04-26041_k31_TRINITY_DN1539_c0_g1_i10.gen
		Q200_k31_TRINITY_DN1179_c0_g1_i5.gen
		QN05-1509_k31_TRINITY_DN13513_c0_g1_i2.gen
		Co06022_k25_TRINITY_DN4098_c0_g1_i7.gen
		ROC22_k31_TRINITY_DN28940_c0_g1_i5.gen
		ROC20_k31_TRINITY_DN17457_c0_g1_i3.gen
		KQB07-24739_k31_TRINITY_DN862_c1_g1_i9.gen
		ROC20_k25_TRINITY_DN6583_c0_g1_i9.gen
		KQB07-24739_k25_TRINITY_DN1882_c0_g1_i12.gen
		QN05-803_k31_TRINITY_DN6551_c0_g1_i1.gen
		KQ08-2850_k31_TRINITY_DN4626_c0_g1_i8.gen
		CP74-2005_k25_TRINITY_DN2149_c0_g1_i13.gen
		LCP85-384_k31_TRINITY_DN1316_c0_g1_i4.gen
		F1-Bulk-2_k25_TRINITY_DN15993_c0_g1_i7.gen
		CC011940_cc_00015764-RA.gen
		R570_BAC_Sh_211B21_contig-1_p000010.gen
		CC011940_Sobic.004G252500.1.mrna1.gen
		QC02-402_k31_TRINITY_DN5096_c0_g1_i9.gen
		RB72454_k31_TRINITY_DN34665_c0_g1_i2.gen
		QN05-803_k31_TRINITY_DN482_c0_g1_i1.gen
		Q241_k25_TRINITY_DN2633_c0_g2_i1.gen
		QN05-1509_k25_TRINITY_DN5702_c0_g1_i15.gen
		GXU-34140_k31_TRINITY_DN594_c0_g1_i7.gen
		CP74-2005_k31_TRINITY_DN17363_c0_g2_i5.gen
		MS6847_k25_TRINITY_DN19797_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN1356_c0_g1_i26.gen
		MS6847_k31_TRINITY_DN8704_c0_g1_i5.gen
		QS99-2014_k31_TRINITY_DN3644_c0_g1_i11.gen
		LCP85-384_k25_TRINITY_DN12035_c0_g1_i3.gen
		ROC20_k31_TRINITY_DN24553_c0_g2_i7.gen
		T1_k25_TRINITY_DN2967_c0_g1_i13.gen
		CP74-2005_k31_TRINITY_DN12340_c0_g1_i7.gen
		QS99-2014_k25_TRINITY_DN1267_c0_g1_i5.gen
		KQB07-24739_k31_TRINITY_DN1468_c0_g1_i13.gen
		KQ08-2850_k31_TRINITY_DN45124_c0_g1_i4.gen
		Co06022_k31_TRINITY_DN7282_c0_g1_i1.gen
		QA96-1749_k31_TRINITY_DN27898_c0_g1_i10.gen
		GT96-167_k25_TRINITY_DN16716_c0_g1_i18.gen
		QA96-1749_k31_TRINITY_DN8866_c1_g2_i1.gen
		QA02-1009_k25_TRINITY_DN2157_c0_g1_i9.gen
		GXU-34176_k31_TRINITY_DN10571_c0_g2_i1.gen
		RB855156_k31_TRINITY_DN5625_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN85_c0_g1_i8.gen
		ROC22_k31_TRINITY_DN10539_c0_g1_i6.gen
		LCP85-384_k31_TRINITY_DN6207_c0_g1_i2.gen
		KQB09-23137_k31_TRINITY_DN2485_c0_g1_i7.gen
		CP74-2005_k31_TRINITY_DN3758_c0_g1_i5.gen
		KQB09-20620_k31_TRINITY_DN10148_c0_g1_i2.gen
		F1-Bulk-1_k25_TRINITY_DN100098_c0_g1_i1.gen
		KQB07-23863_k25_TRINITY_DN40259_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN4760_c0_g1_i5.gen
		QN05-803_k25_TRINITY_DN4026_c0_g1_i16.gen
		QN05-1743_k25_TRINITY_DN24326_c0_g1_i3.gen
		RB72454_k25_TRINITY_DN1027_c0_g2_i3.gen
		GXU-34140_k25_TRINITY_DN105190_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN8313_c0_g2_i2.gen
		F1-Bulk-2_k31_TRINITY_DN8140_c0_g1_i7.gen
		QA96-1749_k31_TRINITY_DN205_c1_g1_i15.gen
		QN05-1743_k31_TRINITY_DN12990_c0_g1_i11.gen
		ROC22_k31_TRINITY_DN7348_c0_g1_i6.gen
		MT11-610_k25_TRINITY_DN15036_c0_g1_i4.gen
		QS99-2014_k31_TRINITY_DN16430_c0_g1_i7.gen
		KQB07-24619_k31_TRINITY_DN4683_c0_g1_i16.gen
		F1-Bulk-1_k31_TRINITY_DN6478_c1_g1_i9.gen
		CP74-2005_k25_TRINITY_DN6361_c0_g1_i10.gen
		QN05-1460_k31_TRINITY_DN2440_c0_g1_i6.gen
		KQB08-32953_k31_TRINITY_DN3199_c1_g1_i7.gen
		T1_k31_TRINITY_DN41328_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN31480_c0_g2_i1.gen
		KQB08-32953_k25_TRINITY_DN11127_c0_g1_i4.gen
		QA02-1009_k31_TRINITY_DN5245_c0_g1_i17.gen
		KQ08-2850_k25_TRINITY_DN3348_c0_g1_i5.gen
		SP803280_IQUSP_evm.model.uti_cns_0040076.3.gen
		KQB07-23990_k25_TRINITY_DN1250_c0_g1_i5.gen
		KQB07-24619_k25_TRINITY_DN6781_c0_g1_i4.gen
		MT11-610_k25_TRINITY_DN2200_c0_g1_i13.gen
		Q200_k31_TRINITY_DN4208_c0_g1_i3.gen
		GN18_k25_TRINITY_DN52538_c0_g1_i3.gen
		QN05-1460_k31_TRINITY_DN1982_c0_g1_i8.gen
		LCP85-384_k31_TRINITY_DN8677_c0_g1_i2.gen
		GN18_k25_TRINITY_DN3613_c0_g1_i7.gen
		R570_ASM_Sh06_p002760.gen
		Q200_k31_TRINITY_DN1456_c0_g1_i9.gen
		MT11-610_k31_TRINITY_DN837_c0_g1_i9.gen
		GUC2_k25_TRINITY_DN44541_c0_g1_i1.gen
		QN05-1509_k31_TRINITY_DN2593_c0_g1_i6.gen
		ROC20_k31_TRINITY_DN14065_c0_g1_i1.gen
		KQB07-23863_k25_TRINITY_DN9726_c0_g1_i1.gen
		QN05-1743_k31_TRINITY_DN4700_c0_g1_i14.gen
		QBYN04-26041_k25_TRINITY_DN17399_c0_g1_i1.gen
		QC02-402_k31_TRINITY_DN5801_c0_g1_i13.gen
		B2_k31_TRINITY_DN18089_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN9169_c0_g2_i6.gen
		LCP85-384_k25_TRINITY_DN225557_c0_g1_i1.gen
		QS99-2014_k25_TRINITY_DN4058_c0_g1_i2.gen
		QC02-402_k31_TRINITY_DN418_c0_g1_i8.gen
		B2_k25_TRINITY_DN10633_c0_g2_i2.gen
		ROC22_k31_TRINITY_DN13428_c0_g1_i17.gen
		SP803280_IQUSP_evm.model.uti_cns_0004901.1.gen
		QA02-1009_k31_TRINITY_DN8506_c0_g1_i9.gen
		Co8021_k31_TRINITY_DN879_c11_g1_i1.gen
		ROC22_k31_TRINITY_DN2213_c0_g1_i6.gen
		MT11-610_k25_TRINITY_DN13249_c0_g1_i6.gen
		Co06022_k31_TRINITY_DN3767_c0_g1_i4.gen
		QA02-1009_k31_TRINITY_DN15503_c0_g1_i3.gen
		B1_k25_TRINITY_DN267_c0_g2_i6.gen
		T2_k31_TRINITY_DN15429_c0_g1_i5.gen
		KQB08-32953_k25_TRINITY_DN2406_c0_g1_i19.gen
		CoV92102_k25_TRINITY_DN10871_c0_g1_i5.gen
		Co06022_k31_TRINITY_DN7584_c0_g1_i5.gen
		Q241_k25_TRINITY_DN15465_c0_g2_i4.gen
		MT11-610_k31_TRINITY_DN11657_c0_g1_i5.gen
		LCP85-384_k25_TRINITY_DN26085_c0_g1_i11.gen
		QC02-402_k31_TRINITY_DN37422_c0_g1_i5.gen
		CP74-2005_k31_TRINITY_DN7448_c0_g2_i1.gen
		RB855156_k25_TRINITY_DN4638_c0_g1_i6.gen
		ROC20_k31_TRINITY_DN17293_c0_g1_i6.gen
		KQB08-32953_k31_TRINITY_DN5046_c0_g1_i2.gen
		SP803280_CTBE_evm.model.SCSP803280_000034263.1.gen
		GT96-167_k31_TRINITY_DN15356_c0_g1_i9.gen
		ROC22_k31_TRINITY_DN46842_c0_g1_i26.gen
		R570_ASM_Sh01_p008720.gen
		MS6847_k31_TRINITY_DN11718_c0_g1_i2.gen
		QC02-402_k25_TRINITY_DN60003_c1_g1_i5.gen
		QA96-1749_k25_TRINITY_DN4695_c0_g1_i3.gen
		KQB09-23137_k31_TRINITY_DN638_c0_g1_i8.gen
		KQB09-20620_k25_TRINITY_DN51456_c0_g1_i1.gen
		TUC717_k25_TRINITY_DN4946_c0_g1_i2.gen
		Q200_k31_TRINITY_DN13680_c0_g1_i12.gen
		ROC20_k25_TRINITY_DN8903_c0_g2_i7.gen
		MS6847_k31_TRINITY_DN20321_c0_g1_i15.gen
		B2_k25_TRINITY_DN14424_c0_g2_i3.gen
		US851008_k31_TRINITY_DN12895_c1_g1_i8.gen
		LCP85-384_k31_TRINITY_DN8135_c0_g1_i5.gen
		QS99-2014_k25_TRINITY_DN3468_c0_g1_i2.gen
		T1_k25_TRINITY_DN9720_c0_g1_i1.gen
		F1-Bulk-1_k25_TRINITY_DN15760_c1_g1_i4.gen
		QN05-1460_k25_TRINITY_DN3104_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN79936_c1_g2_i2.gen
		KQ08-2850_k25_TRINITY_DN12211_c0_g1_i16.gen
		Q200_k25_TRINITY_DN28481_c0_g1_i2.gen
		KQB08-32953_k31_TRINITY_DN912_c0_g1_i2.gen
		MS6847_k25_TRINITY_DN14759_c0_g2_i6.gen
		ROC20_k31_TRINITY_DN14434_c0_g1_i10.gen
		KQB08-32953_k31_TRINITY_DN2749_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN24130_c0_g1_i7.gen
		KQB07-23990_k31_TRINITY_DN643_c0_g1_i12.gen
		Co06022_k31_TRINITY_DN361_c1_g1_i9.gen
		KQB09-23137_k31_TRINITY_DN657_c0_g1_i5.gen
		MT11-610_k25_TRINITY_DN188454_c0_g3_i1.gen
		LCP85-384_k25_TRINITY_DN35917_c0_g2_i3.gen
		QC02-402_k25_TRINITY_DN3499_c0_g1_i8.gen
		Q200_k31_TRINITY_DN5635_c0_g1_i8.gen
		F1-Bulk-2_k31_TRINITY_DN22168_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN14291_c0_g1_i4.gen
		B2_k25_TRINITY_DN21656_c0_g1_i2.gen
		CoV92102_k31_TRINITY_DN10982_c0_g1_i7.gen
		F1-Bulk-1_k25_TRINITY_DN14657_c0_g2_i5.gen
		QBYN04-26041_k25_TRINITY_DN27776_c0_g2_i6.gen
		Q200_k25_TRINITY_DN2157_c0_g1_i13.gen
		B1_k25_TRINITY_DN10158_c0_g1_i1.gen
		T1_k31_TRINITY_DN6576_c1_g1_i5.gen
		F1-Bulk-1_k25_TRINITY_DN32464_c0_g1_i1.gen
		QS99-2014_k31_TRINITY_DN1922_c0_g1_i5.gen
		GN18_k25_TRINITY_DN18618_c0_g1_i1.gen
		QC02-402_k25_TRINITY_DN4017_c0_g1_i15.gen
		GN18_k31_TRINITY_DN27191_c0_g2_i1.gen
		GT96-167_k25_TRINITY_DN42045_c1_g2_i1.gen
		CoV92102_k25_TRINITY_DN6518_c3_g2_i5.gen
		QC02-402_k31_TRINITY_DN19162_c0_g1_i4.gen
		MT11-610_k25_TRINITY_DN27824_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN5351_c0_g1_i6.gen
		SP803280_IQUSP_evm.model.uti_cns_0266857.1.gen
		KQB09-23137_k25_TRINITY_DN34459_c0_g1_i1.gen
		CC011940_Sobic.001G170100.1.mrna1.gen
		QBYN04-26041_k31_TRINITY_DN2964_c0_g1_i9.gen
		KQB07-23863_k25_TRINITY_DN24328_c0_g1_i1.gen
		GT96-167_k31_TRINITY_DN45078_c1_g1_i2.gen
		ROC22_k25_TRINITY_DN38183_c0_g1_i2.gen
		RB855156_k25_TRINITY_DN14077_c0_g1_i1.gen
		B1_k31_TRINITY_DN22410_c0_g1_i5.gen
		Co06022_k31_TRINITY_DN5305_c0_g1_i11.gen
		GXU-34176_k25_TRINITY_DN7031_c2_g1_i5.gen
		F1-Bulk-2_k25_TRINITY_DN125860_c0_g1_i1.gen
		KQB08-32953_k31_TRINITY_DN921_c0_g1_i9.gen
		GXU-34176_k25_TRINITY_DN8463_c0_g2_i1.gen
		QA02-1009_k31_TRINITY_DN2152_c0_g2_i14.gen
		CP74-2005_k31_TRINITY_DN10443_c0_g1_i15.gen
		F1-Bulk-2_k25_TRINITY_DN1132_c0_g1_i8.gen
		GT96-167_k31_TRINITY_DN20356_c0_g2_i2.gen
		QS99-2014_k31_TRINITY_DN6830_c2_g1_i2.gen
		KQB09-20620_k31_TRINITY_DN29728_c0_g1_i15.gen
		Co8021_k25_TRINITY_DN57150_c0_g1_i4.gen
		Q241_k25_TRINITY_DN489_c0_g1_i9.gen
		ROC20_k31_TRINITY_DN2599_c0_g1_i4.gen
		GXU-34176_k31_TRINITY_DN7156_c0_g1_i1.gen
		QN05-1743_k31_TRINITY_DN14109_c0_g2_i3.gen
		ROC20_k25_TRINITY_DN15436_c0_g1_i12.gen
		ROC26_k31_TRINITY_DN4786_c0_g3_i4.gen
		KQB07-23863_k25_TRINITY_DN5824_c0_g1_i7.gen
		Q200_k25_TRINITY_DN3873_c0_g1_i15.gen
		QS99-2014_k31_TRINITY_DN8490_c0_g1_i13.gen
		GUC10_k25_TRINITY_DN27233_c0_g1_i1.gen
		GN18_k25_TRINITY_DN52491_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN3368_c0_g2_i1.gen
		SP80-3280_unmappedk25_TRINITY_DN17750_c0_g2_i2.gen
		ROC22_k31_TRINITY_DN6202_c0_g1_i3.gen
		QS99-2014_k31_TRINITY_DN2522_c0_g1_i8.gen
		T2_k31_TRINITY_DN7237_c0_g1_i17.gen
		F1-Bulk-1_k25_TRINITY_DN15741_c0_g1_i2.gen
		MS6847_k25_TRINITY_DN7665_c0_g2_i8.gen
		KQB07-23990_k31_TRINITY_DN30193_c0_g1_i10.gen
		CP74-2005_k25_TRINITY_DN20081_c0_g1_i4.gen
		B2_k25_TRINITY_DN25528_c0_g1_i1.gen
		SP80-3280_unmappedk31_TRINITY_DN63163_c0_g1_i2.gen
		GXU-34176_k31_TRINITY_DN55312_c2_g1_i1.gen
		KQB08-32953_k25_TRINITY_DN20160_c1_g3_i1.gen
		GN18_k31_TRINITY_DN205213_c0_g1_i1.gen
		F1-Bulk-1_k25_TRINITY_DN6397_c0_g1_i3.gen
		RB855156_k31_TRINITY_DN10477_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN22108_c0_g2_i1.gen
		QA02-1009_k25_TRINITY_DN4696_c0_g1_i14.gen
		B1_k31_TRINITY_DN5443_c0_g1_i2.gen
		QN05-1509_k31_TRINITY_DN5134_c0_g1_i11.gen
		TUC717_k25_TRINITY_DN10076_c0_g2_i2.gen
		R570_BAC_Sh_225O13_contig-1_p000070.gen
		FN95-1702_k31_TRINITY_DN595_c0_g1_i1.gen
		B2_k31_TRINITY_DN26384_c0_g1_i1.gen
		T1_k31_TRINITY_DN17633_c0_g1_i5.gen
		KQB09-23137_k25_TRINITY_DN16803_c0_g1_i5.gen
		ROC22_k31_TRINITY_DN4597_c0_g1_i9.gen
		GXU-34176_k25_TRINITY_DN4442_c0_g1_i1.gen
		MS6847_k31_TRINITY_DN2881_c0_g1_i3.gen
		ROC22_k31_TRINITY_DN13096_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN7056_c0_g1_i2.gen
		CP74-2005_k25_TRINITY_DN17648_c0_g2_i8.gen
		QA02-1009_k31_TRINITY_DN35449_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN50875_c0_g1_i11.gen
		QN05-1509_k31_TRINITY_DN11313_c0_g1_i4.gen
		QA96-1749_k31_TRINITY_DN861_c0_g1_i3.gen
		F1-Bulk-1_k25_TRINITY_DN47501_c0_g1_i3.gen
		QA02-1009_k25_TRINITY_DN615_c0_g1_i1.gen
		Q241_k31_TRINITY_DN2280_c0_g1_i4.gen
		SP803280_CTBE_evm.model.SCSP803280_000000045.1.gen
		CP74-2005_k25_TRINITY_DN70380_c0_g1_i2.gen
		QN05-803_k31_TRINITY_DN1344_c0_g1_i10.gen
		QA02-1009_k25_TRINITY_DN2243_c0_g2_i4.gen
		QA96-1749_k25_TRINITY_DN3013_c0_g1_i10.gen
		CC011940_Sobic.003G102400.10.mrna1.gen
		SP803280_CTBE_evm.model.SCSP803280_000029308.7.gen
		CoV92102_k25_TRINITY_DN11324_c0_g2_i14.gen
		GXU-34140_k31_TRINITY_DN2827_c0_g1_i6.gen
		LCP85-384_k31_TRINITY_DN2377_c0_g1_i2.gen
		KQB07-23863_k31_TRINITY_DN7212_c0_g1_i6.gen
		ROC26_k25_TRINITY_DN9688_c0_g1_i4.gen
		KQB08-32953_k31_TRINITY_DN7145_c0_g2_i4.gen
		KQB09-20620_k31_TRINITY_DN5813_c0_g1_i3.gen
		KQB09-20432_k25_TRINITY_DN1859_c0_g1_i17.gen
		KQ08-2850_k31_TRINITY_DN470_c0_g1_i1.gen
		KQB07-23863_k31_TRINITY_DN2993_c0_g1_i12.gen
		GXU-34176_k31_TRINITY_DN702_c0_g1_i6.gen
		GXU-34176_k31_TRINITY_DN796_c0_g1_i7.gen
		KQB07-23863_k31_TRINITY_DN1393_c0_g1_i5.gen
		CP74-2005_k31_TRINITY_DN421_c0_g1_i2.gen
		GUC10_k25_TRINITY_DN9969_c0_g2_i2.gen
		QS99-2014_k25_TRINITY_DN6285_c1_g2_i2.gen
		R570_BAC_Sh_027A22_p000010.gen
		CP74-2005_k31_TRINITY_DN5641_c0_g1_i14.gen
		KQB07-23990_k31_TRINITY_DN4248_c0_g1_i8.gen
		ROC22_k25_TRINITY_DN249092_c0_g1_i1.gen
		KQB08-32953_k25_TRINITY_DN1710_c0_g1_i17.gen
		QN05-1743_k25_TRINITY_DN34077_c0_g1_i12.gen
		GXU-34176_k25_TRINITY_DN1702_c0_g1_i4.gen
		TUC717_k31_TRINITY_DN17794_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN9881_c0_g1_i7.gen
		ROC22_k25_TRINITY_DN12763_c0_g1_i10.gen
		CoV92102_k31_TRINITY_DN41471_c0_g1_i3.gen
		KQB08-32953_k25_TRINITY_DN2255_c0_g1_i1.gen
		KQ08-2850_k25_TRINITY_DN2028_c0_g1_i10.gen
		LCP85-384_k31_TRINITY_DN11480_c0_g2_i8.gen
		ROC20_k25_TRINITY_DN7100_c0_g1_i10.gen
		ROC20_k25_TRINITY_DN50756_c1_g2_i2.gen
		KQ08-2850_k25_TRINITY_DN6318_c1_g1_i9.gen
		MS6847_k25_TRINITY_DN36108_c0_g1_i1.gen
		QC02-402_k25_TRINITY_DN807_c0_g1_i4.gen
		QA02-1009_k25_TRINITY_DN9084_c0_g1_i17.gen
		MT11-610_k31_TRINITY_DN63316_c0_g4_i1.gen
		ROC22_k31_TRINITY_DN14408_c0_g2_i1.gen
		QA02-1009_k31_TRINITY_DN3948_c0_g1_i7.gen
		Co8021_k31_TRINITY_DN9101_c0_g1_i1.gen
		KQB09-23137_k31_TRINITY_DN7051_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN6207_c0_g1_i9.gen
		MS6847_k25_TRINITY_DN10041_c0_g1_i1.gen
		KQ08-2850_k31_TRINITY_DN3653_c0_g1_i9.gen
		FN95-1702_k25_TRINITY_DN9830_c0_g1_i4.gen
		ROC22_k25_TRINITY_DN4633_c0_g2_i1.gen
		QA02-1009_k25_TRINITY_DN2101_c0_g1_i8.gen
		KQB07-24739_k25_TRINITY_DN3398_c0_g1_i26.gen
		GUC10_k25_TRINITY_DN28390_c0_g1_i1.gen
		B1_k25_TRINITY_DN24140_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN13157_c0_g1_i2.gen
		F1-Bulk-1_k25_TRINITY_DN9435_c1_g1_i13.gen
		QA96-1749_k31_TRINITY_DN1600_c0_g1_i4.gen
		Co06022_k31_TRINITY_DN4826_c0_g1_i5.gen
		QBYN04-26041_k25_TRINITY_DN3920_c0_g1_i9.gen
		QS99-2014_k31_TRINITY_DN2806_c0_g1_i4.gen
		B1_k25_TRINITY_DN8916_c0_g2_i5.gen
		CP74-2005_k31_TRINITY_DN3074_c1_g1_i3.gen
		Co06022_k25_TRINITY_DN5451_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN33219_c0_g1_i5.gen
		GT96-167_k31_TRINITY_DN14615_c0_g1_i8.gen
