Names	total	elements
		KQB07-24739_k25_TRINITY_DN4698_c0_g1_i10.gen
		ROC26_k31_TRINITY_DN9221_c0_g1_i3.gen
		Q200_k31_TRINITY_DN1453_c0_g1_i6.gen
		ROC20_k25_TRINITY_DN32596_c0_g2_i4.gen
		MT11-610_k31_TRINITY_DN34120_c0_g1_i1.gen
		GUC10_k25_TRINITY_DN11115_c0_g1_i3.gen
		T1_k25_TRINITY_DN6751_c0_g2_i1.gen
		F1-Bulk-2_k25_TRINITY_DN23355_c0_g1_i6.gen
		MS6847_k31_TRINITY_DN20197_c0_g1_i2.gen
		SP80-3280_unmappedk25_TRINITY_DN834_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN8954_c0_g1_i1.gen
		GN18_k25_TRINITY_DN9935_c0_g1_i2.gen
		RB855156_k25_TRINITY_DN14766_c0_g1_i1.gen
		RB72454_k25_TRINITY_DN9493_c0_g1_i5.gen
		QN05-1743_k31_TRINITY_DN6467_c0_g1_i12.gen
		SP803280_IQUSP_evm.model.uti_cns_0085836.1.gen
		KQB08-32953_k31_TRINITY_DN3585_c0_g1_i15.gen
		MS6847_k31_TRINITY_DN14542_c0_g2_i2.gen
		Q241_k25_TRINITY_DN11184_c1_g3_i1.gen
		GXU-34176_k25_TRINITY_DN43457_c0_g1_i1.gen
		KQB07-23863_k31_TRINITY_DN5178_c0_g2_i1.gen
		CoV92102_k25_TRINITY_DN2210_c0_g1_i10.gen
		MT11-610_k31_TRINITY_DN962_c0_g1_i2.gen
		GXU-34176_k31_TRINITY_DN2326_c0_g2_i3.gen
		KQB09-23137_k25_TRINITY_DN36378_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0172681.2.gen
		QC02-402_k31_TRINITY_DN585_c0_g1_i1.gen
		QN05-1460_k31_TRINITY_DN4498_c0_g1_i10.gen
		LCP85-384_k25_TRINITY_DN47089_c1_g3_i1.gen
		LCP85-384_k25_TRINITY_DN6140_c0_g1_i2.gen
		SP803280_CTBE_evm.model.SCSP803280_000103592.1.gen
		KQB07-24619_k25_TRINITY_DN36131_c1_g1_i1.gen
		QBYN04-26041_k31_TRINITY_DN947_c0_g1_i18.gen
		ROC20_k25_TRINITY_DN221_c0_g1_i1.gen
		QA96-1749_k25_TRINITY_DN6211_c0_g1_i4.gen
		KQB07-24619_k31_TRINITY_DN23551_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0271025.1.gen
		SP803280_IQUSP_evm.model.uti_cns_0245047.2.gen
		MT11-610_k31_TRINITY_DN55246_c1_g1_i1.gen
		T2_k25_TRINITY_DN25970_c0_g1_i1.gen
		SP80-3280_Mattielo_SP803280_c109671_g1_i4.gen
		B2_k31_TRINITY_DN3199_c0_g1_i5.gen
		QN05-1509_k31_TRINITY_DN3922_c0_g1_i9.gen
		KQB07-23990_k31_TRINITY_DN18998_c0_g6_i1.gen
		KQB07-23863_k31_TRINITY_DN2543_c0_g3_i2.gen
		QN05-1509_k31_TRINITY_DN3617_c0_g1_i4.gen
		QA02-1009_k25_TRINITY_DN2344_c0_g2_i11.gen
		KQB07-23863_k25_TRINITY_DN2143_c0_g2_i8.gen
		KQ08-2850_k25_TRINITY_DN2558_c0_g1_i7.gen
		FN95-1702_k31_TRINITY_DN19649_c0_g1_i1.gen
		KQB07-24739_k25_TRINITY_DN20057_c0_g3_i3.gen
		T2_k31_TRINITY_DN2148_c0_g2_i2.gen
		CoV92102_k25_TRINITY_DN9328_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN7633_c0_g1_i3.gen
		KQB07-24739_k31_TRINITY_DN7668_c0_g2_i2.gen
		TUC717_k25_TRINITY_DN16759_c0_g1_i3.gen
		MT11-610_k25_TRINITY_DN4592_c0_g1_i5.gen
		KQB09-23137_k31_TRINITY_DN1201_c0_g1_i4.gen
		F1-Bulk-1_k31_TRINITY_DN12858_c0_g2_i6.gen
		T1_k31_TRINITY_DN3638_c0_g1_i3.gen
		Q241_k31_TRINITY_DN5282_c0_g4_i1.gen
		SP803280_IQUSP_evm.model.unitig_156860.2.gen
		US851008_k31_TRINITY_DN4367_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN9888_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN2120_c0_g1_i2.gen
		GT96-167_k25_TRINITY_DN27451_c0_g1_i1.gen
		KQB07-23990_k31_TRINITY_DN4852_c0_g1_i5.gen
		RB855156_k31_TRINITY_DN1813_c0_g1_i3.gen
		QA02-1009_k25_TRINITY_DN4546_c0_g1_i2.gen
		RB72454_k25_TRINITY_DN26007_c0_g1_i1.gen
		RB72454_k25_TRINITY_DN5022_c0_g1_i7.gen
		ROC22_k31_TRINITY_DN16295_c0_g1_i8.gen
		GN18_k25_TRINITY_DN6064_c0_g1_i3.gen
		B1_k31_TRINITY_DN11059_c0_g4_i1.gen
		ROC22_k31_TRINITY_DN3843_c0_g1_i12.gen
		ROC26_k25_TRINITY_DN891_c0_g1_i6.gen
		B1_k25_TRINITY_DN26605_c1_g2_i2.gen
		KQB08-32953_k25_TRINITY_DN44326_c0_g1_i1.gen
		GN18_k31_TRINITY_DN28285_c0_g1_i4.gen
		GT96-167_k31_TRINITY_DN14367_c0_g1_i2.gen
		KQ08-2850_k25_TRINITY_DN26014_c1_g1_i2.gen
		ROC22_k25_TRINITY_DN1811_c0_g1_i2.gen
		ROC22_k25_TRINITY_DN12532_c0_g2_i1.gen
		B1_k31_TRINITY_DN14423_c0_g2_i3.gen
		CoV92102_k31_TRINITY_DN3852_c0_g1_i6.gen
		MT11-610_k31_TRINITY_DN24396_c0_g1_i12.gen
		ROC22_k25_TRINITY_DN6285_c1_g1_i5.gen
		GXU-34176_k31_TRINITY_DN14939_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN2546_c0_g1_i1.gen
		F1-Bulk-2_k25_TRINITY_DN4062_c0_g1_i8.gen
		QN05-1460_k31_TRINITY_DN7013_c0_g3_i2.gen
		QBYN04-26041_k25_TRINITY_DN14666_c1_g1_i1.gen
		KQB08-32953_k25_TRINITY_DN18133_c0_g1_i4.gen
		ROC26_k25_TRINITY_DN8684_c0_g2_i3.gen
		SP80-3280_Mattielo_SP803280_c112348_g1_i1.gen
		QA96-1749_k25_TRINITY_DN7542_c0_g1_i5.gen
		B2_k25_TRINITY_DN8039_c0_g2_i10.gen
		QA02-1009_k31_TRINITY_DN44122_c0_g1_i1.gen
		Co8021_k25_TRINITY_DN13327_c0_g1_i1.gen
		CP74-2005_k31_TRINITY_DN14531_c0_g3_i6.gen
		LCP85-384_k31_TRINITY_DN33788_c0_g1_i2.gen
		F1-Bulk-2_k31_TRINITY_DN21224_c0_g1_i2.gen
		B1_k25_TRINITY_DN2379_c0_g1_i6.gen
		ROC22_k31_TRINITY_DN11774_c0_g1_i12.gen
		GN18_k31_TRINITY_DN52774_c0_g2_i3.gen
		F1-Bulk-2_k25_TRINITY_DN9242_c0_g1_i7.gen
		LCP85-384_k31_TRINITY_DN51555_c0_g1_i6.gen
		MT11-610_k25_TRINITY_DN14866_c0_g3_i3.gen
		GXU-34176_k25_TRINITY_DN13727_c0_g2_i1.gen
		Co8021_k25_TRINITY_DN12254_c0_g2_i2.gen
		MS6847_k25_TRINITY_DN12116_c0_g1_i1.gen
		GXU-34140_k25_TRINITY_DN2007_c0_g1_i5.gen
		QN05-1509_k31_TRINITY_DN8843_c0_g2_i1.gen
		QA02-1009_k25_TRINITY_DN53710_c0_g1_i6.gen
		ROC22_k31_TRINITY_DN4023_c19_g2_i3.gen
		RB855156_k25_TRINITY_DN19556_c0_g1_i3.gen
		ROC22_k31_TRINITY_DN12200_c0_g1_i3.gen
		KQB09-20620_k31_TRINITY_DN12933_c0_g1_i9.gen
		LCP85-384_k25_TRINITY_DN39880_c0_g1_i13.gen
		ROC20_k31_TRINITY_DN15451_c0_g1_i10.gen
		Co8021_k31_TRINITY_DN2918_c0_g1_i5.gen
		GXU-34176_k31_TRINITY_DN24703_c0_g1_i1.gen
		RB72454_k31_TRINITY_DN2894_c1_g1_i10.gen
		KQB07-24619_k31_TRINITY_DN558_c0_g1_i7.gen
		SP803280_IQUSP_evm.model.uti_cns_0285505.1.gen
		ROC26_k25_TRINITY_DN9774_c0_g1_i3.gen
		B1_k25_TRINITY_DN2449_c0_g1_i3.gen
		R570_BAC_Sh_243P07_p000070.gen
		ROC22_k31_TRINITY_DN33735_c0_g1_i9.gen
		KQB09-23137_k25_TRINITY_DN781_c0_g1_i4.gen
		GN18_k31_TRINITY_DN8806_c0_g1_i6.gen
		SP80-3280_Mattielo_SP803280_c105600_g1_i1.gen
		RB855156_k31_TRINITY_DN23942_c0_g1_i2.gen
		KQB07-23990_k31_TRINITY_DN1215_c0_g1_i27.gen
		GXU-34140_k25_TRINITY_DN17336_c0_g1_i1.gen
		F1-Bulk-2_k25_TRINITY_DN5124_c0_g1_i9.gen
		T2_k25_TRINITY_DN8333_c0_g1_i2.gen
		ROC26_k25_TRINITY_DN4131_c0_g2_i2.gen
		GUC2_k31_TRINITY_DN3059_c0_g2_i1.gen
		CoV92102_k31_TRINITY_DN958_c0_g1_i15.gen
		ROC20_k31_TRINITY_DN14456_c0_g2_i2.gen
		LCP85-384_k31_TRINITY_DN120090_c2_g1_i1.gen
		Co06022_k25_TRINITY_DN14646_c1_g1_i3.gen
		B2_k31_TRINITY_DN17034_c0_g1_i8.gen
		Q241_k25_TRINITY_DN71137_c0_g1_i1.gen
		GUC10_k31_TRINITY_DN10049_c0_g3_i3.gen
		SP80-3280_Mattielo_SP803280_c117973_g2_i1.gen
		B1_k25_TRINITY_DN15788_c0_g2_i1.gen
		KQB09-20620_k31_TRINITY_DN525_c0_g1_i2.gen
		KQB09-20432_k25_TRINITY_DN725_c0_g1_i10.gen
		ROC26_k25_TRINITY_DN23709_c1_g1_i6.gen
		ROC26_k31_TRINITY_DN114180_c0_g1_i1.gen
		CoV92102_k31_TRINITY_DN22699_c0_g1_i5.gen
		R570_ASM_Sh10_p009480.gen
		ROC26_k31_TRINITY_DN3882_c0_g1_i6.gen
		CoV92102_k25_TRINITY_DN9272_c0_g1_i4.gen
		GXU-34176_k25_TRINITY_DN504_c0_g3_i1.gen
		CP74-2005_k31_TRINITY_DN12599_c0_g1_i3.gen
		B1_k25_TRINITY_DN12200_c0_g1_i4.gen
		FN95-1702_k31_TRINITY_DN27713_c1_g1_i1.gen
		GXU-34176_k25_TRINITY_DN8161_c0_g1_i1.gen
		SP803280_CTBE_evm.model.SCSP803280_000016995.1.gen
		ROC20_k25_TRINITY_DN8966_c1_g2_i7.gen
		B2_k31_TRINITY_DN17101_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN8052_c0_g1_i10.gen
		QA02-1009_k25_TRINITY_DN3236_c0_g1_i4.gen
		QN05-1460_k25_TRINITY_DN147_c0_g1_i2.gen
		B2_k31_TRINITY_DN1579_c0_g1_i4.gen
		T2_k25_TRINITY_DN5615_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN10118_c0_g2_i2.gen
		MS6847_k25_TRINITY_DN9037_c0_g1_i6.gen
		ROC22_k25_TRINITY_DN18142_c0_g1_i17.gen
		FN95-1702_k31_TRINITY_DN28524_c1_g1_i1.gen
		R570_ASM_Sh04_p010240.gen
		GUC2_k25_TRINITY_DN1790_c1_g1_i1.gen
		MT11-610_k31_TRINITY_DN6304_c0_g1_i8.gen
		QN05-1460_k25_TRINITY_DN5373_c0_g1_i13.gen
		QS99-2014_k31_TRINITY_DN51024_c0_g1_i5.gen
		MS6847_k31_TRINITY_DN11060_c0_g1_i2.gen
		GT96-167_k31_TRINITY_DN3306_c0_g1_i5.gen
		ROC26_k31_TRINITY_DN38063_c0_g1_i1.gen
		MS6847_k25_TRINITY_DN12038_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0047956.4.gen
		GUC2_k25_TRINITY_DN67153_c0_g1_i1.gen
		ROC26_k25_TRINITY_DN14400_c0_g2_i1.gen
		MT11-610_k25_TRINITY_DN55271_c0_g1_i3.gen
		Co8021_k25_TRINITY_DN16483_c0_g1_i9.gen
		Q200_k25_TRINITY_DN2858_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN10732_c0_g1_i31.gen
		ROC22_k31_TRINITY_DN687_c0_g1_i14.gen
		ROC22_k25_TRINITY_DN5523_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN2035_c0_g1_i2.gen
		LCP85-384_k25_TRINITY_DN7816_c0_g1_i10.gen
		CoV92102_k25_TRINITY_DN7314_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN20414_c0_g1_i1.gen
		GUC2_k31_TRINITY_DN7629_c0_g1_i1.gen
		GN18_k25_TRINITY_DN5834_c0_g1_i10.gen
		B1_k31_TRINITY_DN33694_c0_g1_i1.gen
		QN05-1460_k25_TRINITY_DN6708_c0_g1_i4.gen
		ROC22_k31_TRINITY_DN6511_c0_g1_i10.gen
		LCP85-384_k25_TRINITY_DN11249_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN15354_c1_g1_i1.gen
		QN05-1509_k31_TRINITY_DN4231_c0_g1_i8.gen
		MT11-610_k31_TRINITY_DN16423_c1_g1_i2.gen
		TUC717_k31_TRINITY_DN13828_c0_g2_i1.gen
		ROC26_k31_TRINITY_DN12261_c0_g1_i7.gen
		KQ08-2850_k25_TRINITY_DN1894_c0_g1_i10.gen
		ROC22_k31_TRINITY_DN21590_c0_g2_i2.gen
		Co8021_k31_TRINITY_DN6583_c0_g1_i3.gen
		Q200_k31_TRINITY_DN4976_c0_g1_i9.gen
		RB72454_k31_TRINITY_DN3114_c0_g2_i2.gen
		LCP85-384_k31_TRINITY_DN16074_c0_g1_i2.gen
		Q241_k31_TRINITY_DN23358_c0_g1_i19.gen
		R570_BAC_Sh_251M19_p000020.gen
		QN05-1509_k25_TRINITY_DN48389_c0_g1_i3.gen
		SP803280_CTBE_evm.model.SCSP803280_000086468.1.gen
		MT11-610_k31_TRINITY_DN51703_c0_g1_i10.gen
		QN05-1509_k25_TRINITY_DN5758_c0_g1_i2.gen
		MS6847_k25_TRINITY_DN9605_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN76881_c1_g1_i6.gen
		ROC22_k31_TRINITY_DN4818_c0_g1_i3.gen
		CC011940_cc_00043426-RA.gen
		B1_k25_TRINITY_DN2504_c0_g1_i8.gen
		QN05-1509_k25_TRINITY_DN1770_c0_g1_i10.gen
		CoV92102_k25_TRINITY_DN21178_c0_g2_i6.gen
		GXU-34140_k25_TRINITY_DN11480_c0_g1_i15.gen
		Co06022_k25_TRINITY_DN46119_c0_g1_i10.gen
		US851008_k25_TRINITY_DN2771_c0_g1_i9.gen
		ROC20_k31_TRINITY_DN7989_c0_g1_i3.gen
		CoV92102_k31_TRINITY_DN16870_c0_g1_i6.gen
		F1-Bulk-2_k31_TRINITY_DN9995_c0_g1_i6.gen
		GXU-34176_k25_TRINITY_DN35471_c0_g1_i3.gen
		GT96-167_k31_TRINITY_DN9193_c0_g1_i1.gen
		QN05-1509_k25_TRINITY_DN2860_c0_g3_i3.gen
		F1-Bulk-1_k25_TRINITY_DN7246_c0_g1_i3.gen
		Co8021_k31_TRINITY_DN9002_c0_g1_i15.gen
		LCP85-384_k31_TRINITY_DN8133_c0_g1_i4.gen
		ROC20_k31_TRINITY_DN3844_c0_g2_i2.gen
		KQB07-24739_k25_TRINITY_DN1038_c0_g1_i10.gen
		LCP85-384_k31_TRINITY_DN3053_c0_g1_i4.gen
		QS99-2014_k25_TRINITY_DN8833_c0_g1_i2.gen
		ROC22_k25_TRINITY_DN14069_c0_g1_i8.gen
		GT96-167_k31_TRINITY_DN2272_c0_g2_i5.gen
		CC011940_cc_00012147-RA.gen
		MT11-610_k25_TRINITY_DN8664_c0_g1_i10.gen
		R570_BAC_Sh_214C21_p000070.gen
		CC011940_Sobic.009G237400.2.mrna1.gen
		T2_k31_TRINITY_DN20568_c0_g1_i1.gen
		GT96-167_k25_TRINITY_DN11077_c1_g1_i1.gen
		B2_k25_TRINITY_DN3702_c0_g1_i1.gen
		F1-Bulk-2_k31_TRINITY_DN8678_c0_g1_i3.gen
		KQB07-24619_k25_TRINITY_DN8737_c0_g1_i4.gen
		B2_k31_TRINITY_DN9223_c1_g1_i5.gen
		KQ08-2850_k31_TRINITY_DN21688_c0_g1_i4.gen
		Co06022_k31_TRINITY_DN9835_c0_g2_i1.gen
		KQ08-2850_k31_TRINITY_DN1264_c4_g2_i6.gen
		RB855156_k31_TRINITY_DN14817_c0_g1_i8.gen
		B2_k31_TRINITY_DN6771_c0_g2_i3.gen
		F1-Bulk-2_k31_TRINITY_DN9170_c0_g1_i2.gen
		ROC22_k31_TRINITY_DN835_c0_g2_i11.gen
		GN18_k31_TRINITY_DN5185_c0_g1_i2.gen
		T2_k31_TRINITY_DN8788_c0_g1_i2.gen
		LCP85-384_k31_TRINITY_DN63763_c0_g1_i1.gen
		R570_ASM_Sh_241L18_contig-1_p000020.gen
		B1_k25_TRINITY_DN2043_c0_g2_i2.gen
		ROC20_k31_TRINITY_DN38697_c0_g1_i6.gen
		CoV92102_k25_TRINITY_DN8211_c1_g1_i6.gen
		KQB09-20620_k25_TRINITY_DN10905_c0_g1_i6.gen
		MT11-610_k31_TRINITY_DN27333_c0_g2_i6.gen
		GT96-167_k25_TRINITY_DN11522_c0_g2_i3.gen
		GXU-34176_k25_TRINITY_DN10132_c0_g2_i6.gen
		LCP85-384_k31_TRINITY_DN23294_c0_g1_i10.gen
		GXU-34176_k25_TRINITY_DN40835_c1_g1_i1.gen
		CP74-2005_k31_TRINITY_DN15164_c0_g2_i1.gen
		KQB07-24739_k25_TRINITY_DN4656_c0_g1_i1.gen
		KQ08-2850_k31_TRINITY_DN4722_c0_g1_i17.gen
		Co8021_k31_TRINITY_DN18395_c0_g1_i4.gen
		KQ08-2850_k25_TRINITY_DN5785_c0_g1_i8.gen
		GN18_k25_TRINITY_DN5619_c0_g1_i1.gen
		GXU-34140_k31_TRINITY_DN15145_c0_g2_i12.gen
		QN05-1743_k25_TRINITY_DN491_c1_g1_i9.gen
		CP74-2005_k25_TRINITY_DN25587_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN23103_c0_g1_i3.gen
		KQB07-24739_k31_TRINITY_DN4191_c0_g1_i3.gen
		LCP85-384_k25_TRINITY_DN4913_c0_g1_i6.gen
		CoV92102_k25_TRINITY_DN9355_c0_g1_i4.gen
		Co06022_k31_TRINITY_DN26207_c0_g1_i2.gen
		QN05-803_k31_TRINITY_DN824_c1_g1_i1.gen
		MT11-610_k31_TRINITY_DN23072_c0_g2_i5.gen
		ROC22_k25_TRINITY_DN61651_c0_g1_i2.gen
		SP803280_IQUSP_evm.model.uti_cns_0301750.4.gen
		LCP85-384_k31_TRINITY_DN825_c0_g1_i4.gen
		ROC20_k25_TRINITY_DN2210_c0_g1_i3.gen
		KQB09-23137_k31_TRINITY_DN832_c0_g1_i12.gen
		GT96-167_k31_TRINITY_DN9213_c0_g1_i4.gen
		KQB08-32953_k25_TRINITY_DN5488_c0_g1_i3.gen
		MT11-610_k25_TRINITY_DN5067_c2_g1_i9.gen
		Q200_k25_TRINITY_DN5953_c0_g1_i10.gen
		ROC22_k31_TRINITY_DN11149_c0_g1_i4.gen
		GUC10_k31_TRINITY_DN23718_c0_g1_i1.gen
		Q200_k25_TRINITY_DN4453_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN1962_c0_g1_i10.gen
		RB72454_k25_TRINITY_DN33172_c0_g2_i1.gen
		ROC20_k31_TRINITY_DN27909_c0_g2_i1.gen
		T1_k31_TRINITY_DN62779_c0_g1_i12.gen
		ROC20_k31_TRINITY_DN15744_c0_g2_i1.gen
		B2_k25_TRINITY_DN6738_c0_g2_i2.gen
		ROC22_k25_TRINITY_DN6911_c0_g2_i9.gen
		LCP85-384_k31_TRINITY_DN2545_c0_g1_i10.gen
		RB72454_k25_TRINITY_DN414_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0091109.4.gen
		KQ08-2850_k25_TRINITY_DN63645_c0_g1_i1.gen
		CC011940_cc_00051195-RA.gen
		CP74-2005_k25_TRINITY_DN5107_c0_g1_i18.gen
		US851008_k25_TRINITY_DN497_c0_g2_i4.gen
		SP803280_IQUSP_evm.model.uti_cns_0092047.1.gen
		CC011940_cc_00037149-RA.gen
		ROC22_k31_TRINITY_DN3047_c0_g1_i2.gen
		GXU-34176_k25_TRINITY_DN13956_c0_g1_i18.gen
		GUC10_k25_TRINITY_DN5493_c0_g2_i8.gen
		RB855156_k31_TRINITY_DN3980_c0_g1_i2.gen
		R570_ASM_Sh02_p008930.gen
		RB855156_k31_TRINITY_DN9053_c0_g1_i3.gen
		SP803280_IQUSP_evm.model.uti_cns_0225272.1.gen
		T2_k31_TRINITY_DN4702_c0_g1_i13.gen
		QC02-402_k31_TRINITY_DN2828_c0_g1_i15.gen
		SP80-3280_unmappedk25_TRINITY_DN3178_c0_g2_i1.gen
		CP74-2005_k25_TRINITY_DN264_c1_g1_i1.gen
		QA96-1749_k25_TRINITY_DN1769_c0_g2_i1.gen
		T1_k31_TRINITY_DN19163_c0_g1_i10.gen
		US851008_k31_TRINITY_DN44990_c0_g1_i3.gen
		CC011940_cc_00026580-RA.gen
		F1-Bulk-2_k31_TRINITY_DN16025_c0_g1_i5.gen
		QA02-1009_k31_TRINITY_DN1826_c0_g2_i5.gen
		R570_BAC_Sh_216E18_p000030.gen
		Co06022_k25_TRINITY_DN3022_c0_g2_i1.gen
		LCP85-384_k25_TRINITY_DN5013_c0_g1_i5.gen
		LCP85-384_k25_TRINITY_DN35332_c0_g1_i7.gen
		KQ08-2850_k25_TRINITY_DN8581_c0_g1_i1.gen
		KQB07-23990_k31_TRINITY_DN5330_c0_g1_i1.gen
		F1-Bulk-2_k31_TRINITY_DN9804_c0_g1_i1.gen
		QN05-1460_k31_TRINITY_DN11537_c0_g1_i4.gen
		F1-Bulk-2_k25_TRINITY_DN90947_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN2967_c0_g1_i18.gen
		Q241_k31_TRINITY_DN5467_c0_g1_i4.gen
		CoV92102_k25_TRINITY_DN4026_c0_g1_i3.gen
		ROC22_k31_TRINITY_DN13837_c0_g1_i3.gen
		ROC20_k31_TRINITY_DN11453_c0_g1_i10.gen
		ROC22_k31_TRINITY_DN10816_c0_g2_i7.gen
		TUC717_k25_TRINITY_DN1413_c0_g1_i11.gen
		MT11-610_k25_TRINITY_DN96708_c0_g1_i5.gen
		GN18_k25_TRINITY_DN2420_c0_g2_i3.gen
		CP74-2005_k25_TRINITY_DN12432_c0_g1_i1.gen
		GT96-167_k25_TRINITY_DN6351_c0_g2_i4.gen
		GUC10_k25_TRINITY_DN24514_c0_g1_i1.gen
		F1-Bulk-1_k31_TRINITY_DN9738_c0_g1_i3.gen
		MT11-610_k25_TRINITY_DN6799_c0_g1_i2.gen
		US851008_k31_TRINITY_DN689_c0_g1_i13.gen
		TUC717_k25_TRINITY_DN2854_c0_g1_i8.gen
		T1_k31_TRINITY_DN1005_c0_g2_i7.gen
		MT11-610_k25_TRINITY_DN18001_c0_g2_i4.gen
		GN18_k31_TRINITY_DN6898_c0_g1_i10.gen
		Co8021_k31_TRINITY_DN60003_c0_g1_i4.gen
		T1_k31_TRINITY_DN10668_c0_g3_i5.gen
		ROC26_k25_TRINITY_DN2423_c1_g1_i17.gen
		QBYN04-26041_k31_TRINITY_DN103_c0_g1_i19.gen
		R570_BAC_Sh_243A12_p000010.gen
		KQB07-24619_k25_TRINITY_DN3405_c0_g1_i12.gen
		KQ08-2850_k25_TRINITY_DN1550_c0_g1_i10.gen
		SP803280_IQUSP_evm.model.uti_cns_0064010.2.gen
		SP803280_IQUSP_evm.model.uti_cns_0204320.1.gen
		LCP85-384_k31_TRINITY_DN17658_c0_g1_i3.gen
		KQB07-23990_k31_TRINITY_DN4414_c0_g1_i12.gen
		QN05-1743_k31_TRINITY_DN2916_c1_g1_i11.gen
		KQB08-32953_k25_TRINITY_DN1786_c0_g1_i6.gen
		Co8021_k25_TRINITY_DN61889_c0_g1_i1.gen
		GXU-34140_k25_TRINITY_DN10689_c0_g2_i5.gen
		QN05-1743_k25_TRINITY_DN45096_c0_g1_i1.gen
		Q200_k25_TRINITY_DN3302_c0_g1_i10.gen
		CoV92102_k31_TRINITY_DN13554_c0_g1_i5.gen
		B1_k31_TRINITY_DN2143_c0_g1_i2.gen
		KQB07-23863_k31_TRINITY_DN5268_c0_g1_i8.gen
		GUC2_k25_TRINITY_DN47450_c0_g1_i1.gen
		KQB08-32953_k31_TRINITY_DN4568_c0_g1_i7.gen
		ROC22_k25_TRINITY_DN24890_c1_g1_i6.gen
		CP74-2005_k25_TRINITY_DN8102_c0_g1_i2.gen
		QA96-1749_k31_TRINITY_DN23957_c0_g1_i8.gen
		QBYN04-26041_k25_TRINITY_DN42428_c0_g1_i13.gen
		F1-Bulk-2_k31_TRINITY_DN7592_c0_g1_i4.gen
		GN18_k31_TRINITY_DN6097_c0_g1_i11.gen
		CC011940_Sobic.007G098800.1.mrna1.gen
		F1-Bulk-1_k25_TRINITY_DN8706_c1_g1_i4.gen
		MT11-610_k25_TRINITY_DN10828_c0_g1_i7.gen
		MT11-610_k25_TRINITY_DN16418_c0_g2_i2.gen
		MS6847_k31_TRINITY_DN12078_c0_g1_i15.gen
		GXU-34176_k31_TRINITY_DN5917_c0_g1_i12.gen
		Q241_k25_TRINITY_DN47512_c1_g1_i4.gen
		Co06022_k31_TRINITY_DN12805_c1_g1_i6.gen
		KQB07-24739_k31_TRINITY_DN178_c0_g1_i5.gen
		GUC2_k25_TRINITY_DN39253_c0_g2_i2.gen
		Co06022_k25_TRINITY_DN11411_c0_g3_i2.gen
		Q241_k31_TRINITY_DN5906_c0_g1_i11.gen
		KQB09-23137_k25_TRINITY_DN3258_c0_g1_i3.gen
		GN18_k31_TRINITY_DN4390_c0_g1_i6.gen
		T2_k31_TRINITY_DN3256_c0_g1_i5.gen
		ROC22_k31_TRINITY_DN13985_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN2561_c0_g1_i11.gen
		ROC22_k25_TRINITY_DN133555_c0_g2_i1.gen
		QS99-2014_k31_TRINITY_DN301_c0_g1_i3.gen
		F1-Bulk-2_k25_TRINITY_DN2096_c0_g1_i2.gen
		QA96-1749_k25_TRINITY_DN4985_c0_g1_i19.gen
		GUC10_k31_TRINITY_DN2229_c0_g2_i1.gen
		SP803280_CTBE_evm.model.SCSP803280_000022783.3.gen
		CC011940_cc_00018399-RA.gen
		B2_k31_TRINITY_DN6253_c0_g2_i1.gen
		F1-Bulk-2_k25_TRINITY_DN8478_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN39022_c1_g1_i8.gen
		MS6847_k31_TRINITY_DN12425_c0_g1_i13.gen
		ROC20_k25_TRINITY_DN136783_c0_g1_i1.gen
		ROC20_k25_TRINITY_DN32165_c0_g3_i3.gen
		ROC26_k25_TRINITY_DN5939_c0_g1_i21.gen
		KQB07-24739_k31_TRINITY_DN5991_c0_g1_i4.gen
		MT11-610_k25_TRINITY_DN7403_c0_g1_i17.gen
		KQB07-23990_k31_TRINITY_DN3854_c0_g2_i1.gen
		GT96-167_k31_TRINITY_DN19553_c0_g1_i1.gen
		LCP85-384_k25_TRINITY_DN25514_c0_g2_i8.gen
		GT96-167_k25_TRINITY_DN1824_c1_g2_i5.gen
		Q200_k31_TRINITY_DN983_c1_g1_i4.gen
		MT11-610_k31_TRINITY_DN21817_c0_g1_i2.gen
		SP803280_IQUSP_evm.model.uti_cns_0237214.1.gen
		QN05-803_k25_TRINITY_DN36613_c0_g1_i2.gen
